WZ CODE;WZ;Jahr;Monat;Betriebe;Beschäftigte;Geleistete Arbeitsstunden;Bruttolohn- und -gehaltssumme;Umsatz;Inlandsumsatz;Auslandsumsatz;Auslandsumsatz mit der Eurozone;Auslandsumsatz mit dem sonstigen Ausland;Anteil_Auslandsumsatz
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2015,0;Februar;375,0;68624,0;9060000,0;227319000,0;1425159000,0;704575000,0;720585000,0;413833000,0;306752000,0;0,5056172679679951
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2015,0;März;375,0;68986,0;9888000,0;237313000,0;1632762000,0;828262000,0;804500000,0;458761000,0;345739000,0;0,4927233730329344
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2015,0;April;374,0;69000,0;9328000,0;248828000,0;1596108000,0;808205000,0;787903000,0;458867000,0;329036000,0;0,49364015467625
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2015,0;Mai;372,0;71459,0;9049000,0;251596000,0;1501920000,0;762873000,0;739047000,0;427837000,0;311210000,0;0,4920681527644615
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2015,0;Juni;373,0;71714,0;9766000,0;270323000,0;1703690000,0;861670000,0;842020000,0;494351000,0;347669000,0;0,4942331057880248
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2015,0;Juli;372,0;71970,0;9922000,0;251711000,0;1687401000,0;859909000,0;827492000,0;476271000,0;351220000,0;0,49039439943439644
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2015,0;August;372,0;72503,0;8953000,0;245552000,0;1435058000,0;749151000,0;685907000,0;385825000,0;300082000,0;0,47796465369343955
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2015,0;September;372,0;72581,0;9879000,0;246915000,0;1636274000,0;832476000,0;803798000,0;468452000,0;335346000,0;0,49123679774903223
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2015,0;Oktober;371,0;72368,0;10083000,0;250902000,0;1665710000,0;837565000,0;828145000,0;486091000,0;342054000,0;0,49717237694436606
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2015,0;November;371,0;72313,0;9971000,0;348440000,0;1563556000,0;781293000,0;782263000,0;464646000,0;317617000,0;0,5003101903609465
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2015,0;Dezember;372,0;72096,0;8260000,0;253120000,0;1089947000,0;511261000,0;578686000,0;326644000,0;252043000,0;0,5309304030379459
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;Januar;368,0;72397,0;9509000,0;246510000,0;1445834000,0;712158000,0;733676000,0;442336000,0;291340000,0;0,5074413798541187
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;Februar;376,0;72965,0;10027000,0;248185000,0;1542464000,0;768575000,0;773889000,0;454318000,0;319571000,0;0,5017225685656197
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;März;377,0;73217,0;10175000,0;258377000,0;1642704000,0;823118000,0;819586000,0;476978000,0;342608000,0;0,49892494326427644
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;April;377,0;73313,0;10199000,0;270569000,0;1678159000,0;848377000,0;829782000,0;480214000,0;349568000,0;0,49445970256692007
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;Mai;378,0;73432,0;9502000,0;267872000,0;1585909000,0;783034000,0;802875000,0;472625000,0;330250000,0;0,5062554030527603
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;Juni;379,0;73662,0;10285000,0;282029000,0;1736201000,0;864797000,0;871405000,0;511197000,0;360207000,0;0,5019032934550781
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;Juli;379,0;74098,0;9584000,0;266916000,0;1576240000,0;805365000,0;770875000,0;445834000,0;325041000,0;0,4890594071968736
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;August;378,0;74487,0;9748000,0;268344000,0;1571629000,0;811670000,0;759958000,0;420831000,0;339127000,0;0,4835479620190261
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;September;378,0;74673,0;10071000,0;258033000,0;1706788000,0;868961000,0;837827000,0;489916000,0;347911000,0;0,49087935935804566
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;Oktober;378,0;74458,0;9780000,0;261377000,0;1586075000,0;787203000,0;798872000,0;463090000,0;335782000,0;0,5036785776208565
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;November;378,0;74205,0;10401000,0;372815000,0;1624496000,0;804324000,0;820172000,0;479126000,0;341047000,0;0,5048778205671174
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2016,0;Dezember;378,0;74056,0;8503000,0;263060000,0;1149421000,0;539122000,0;610299000,0;344912000,0;265387000,0;0,5309621104886721
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;Januar;373,0;74284,0;10234000,0;259548000,0;1543528000,0;759362000,0;784167000,0;463480000,0;320687000,0;0,5080354875324581
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;Februar;380,0;74887,0;9942000,0;257804000,0;1558539000,0;764889000,0;793650000,0;462453000,0;331197000,0;0,5092269105874155
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;März;381,0;75185,0;11092000,0;276440000,0;1876262000,0;956186000,0;920076000,0;535422000,0;384654000,0;0,4903771434906212
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;April;382,0;75376,0;9557000,0;286046000,0;1581959000,0;803356000,0;778603000,0;451224000,0;327379000,0;0,4921764723358823
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;Mai;382,0;75473,0;10548000,0;287860000,0;1805566000,0;905914000,0;899652000,0;509598000,0;390054000,0;0,4982659177233067
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;Juni;381,0;75747,0;9955000,0;295387000,0;1777133000,0;872431000,0;904701000,0;512653000,0;392048000,0;0,5090789490713413
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;Juli;381,0;76126,0;9845000,0;274402000,0;1686940000,0;860125000,0;826815000,0;470853000,0;355962000,0;0,4901270940282405
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;August;381,0;76650,0;10105000,0;273610000,0;1691559000,0;876367000,0;815192000,0;437508000,0;377685000,0;0,4819175683496703
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;September;381,0;76765,0;10073000,0;270334000,0;1729977000,0;884649000,0;845328000,0;476957000,0;368371000,0;0,48863539804286416
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;Oktober;380,0;76691,0;10044000,0;277646000,0;1704908000,0;852223000,0;852686000,0;490106000,0;362580000,0;0,5001360777238419
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;November;381,0;76702,0;10731000,0;401918000,0;1791999000,0;895461000,0;896539000,0;524246000,0;372292000,0;0,5003010604358596
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2017,0;Dezember;380,0;76279,0;8454000,0;274958000,0;1175484000,0;551547000,0;623937000,0;338195000,0;285742000,0;0,5307915718121217
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;Januar;381,0;79064,0;11061000,0;287922000,0;1727392000,0;861349000,0;866043000,0;502355000,0;363689000,0;0,501358695652174
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;Februar;382,0;79209,0;10409000,0;284389000,0;1658882000,0;815002000,0;843880000,0;485235000,0;358645000,0;0,5087040548996252
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;März;382,0;79566,0;10881000,0;304242000,0;1769431000,0;883771000,0;885660000,0;507602000,0;378058000,0;0,5005337874152764
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;April;380,0;79709,0;10528000,0;308860000,0;1754998000,0;884151000,0;870847000,0;499261000,0;371586000,0;0,4962096822902362
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;Mai;381,0;79808,0;10380000,0;311927000,0;1746314000,0;871859000,0;874454000,0;500790000,0;373664000,0;0,5007427072107307
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;Juni;380,0;79861,0;10581000,0;315868000,0;1828055000,0;926323000,0;901733000,0;516069000,0;385664000,0;0,49327454589714204
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;Juli;380,0;80347,0;10558000,0;298272000,0;1773472000,0;911647000,0;861824000,0;477143000,0;384681000,0;0,48595297811298965
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;August;381,0;80401,0;10463000,0;294256000,0;1684892000,0;890492000,0;794400000,0;431024000,0;363376000,0;0,4714842256951781
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;September;381,0;80647,0;10244000,0;290159000,0;1675561000,0;868721000,0;806840000,0;457153000,0;349687000,0;0,4815342443515933
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;Oktober;380,0;80645,0;11050000,0;302343000,0;1849589000,0;942299000,0;907290000,0;516689000,0;390602000,0;0,4905360055666421
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;November;379,0;80457,0;10949000,0;438728000,0;1767586000,0;897794000,0;869792000,0;494351000,0;375441000,0;0,4920790275550949
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2018,0;Dezember;378,0;79769,0;8479000,0;299421000,0;1078377000,0;519205000,0;559172000,0;303739000,0;255434000,0;0,5185310888492615
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;Januar;380,0;78152,0;10829000,0;286140000,0;1724817000,0;875195000,0;849622000,0;493864000,0;355758000,0;0,4925867497827306
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;Februar;381,0;78263,0;10274000,0;276607000,0;1668407000,0;840714000,0;827693000,0;478488000,0;349204000,0;0,49609777470365446
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;März;385,0;78630,0;10679000,0;291578000,0;1832539000,0;943132000,0;889408000,0;514725000,0;374683000,0;0,4853419217817465
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;April;385,0;78479,0;10240000,0;308608000,0;1790282000,0;916033000,0;874249000,0;499245000,0;375004000,0;0,48833033008207644
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;Mai;385,0;78235,0;10601000,0;306588000,0;1833408000,0;932920000,0;900487000,0;516202000,0;384285000,0;0,4911547238803365
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;Juni;386,0;78277,0;9384000,0;318830000,0;1645354000,0;828030000,0;817324000,0;474676000,0;342648000,0;0,4967465967809967
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;Juli;385,0;78649,0;10663000,0;298038000,0;1821478000,0;939473000,0;882005000,0;496302000,0;385703000,0;0,4842248986811809
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;August;385,0;78991,0;9854000,0;288310000,0;1620376000,0;849044000,0;771332000,0;415400000,0;355932000,0;0,47602038045490674
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;September;385,0;79144,0;10224000,0;289333000,0;1740293000,0;893733000,0;846559000,0;480752000,0;365808000,0;0,48644624784447216
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;Oktober;385,0;78710,0;10628000,0;296395000,0;1809736000,0;897208000,0;912528000,0;524769000,0;387759000,0;0,5042326615594761
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;November;385,0;78351,0;10374000,0;416940000,0;1681555000,0;851227000,0;830328000,0;473640000,0;356688000,0;0,49378581134723515
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2019,0;Dezember;386,0;78036,0;8312000,0;295743000,0;1114621000,0;528543000,0;586078000,0;318673000,0;267405000,0;0,5258092212509903
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;Januar;374,0;73859,0;9945000,0;282039000,0;1657272000,0;826918000,0;830354000,0;477389000,0;352965000,0;0,5010366433512423
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;Februar;377,0;74072,0;9696000,0;273718000,0;1590080000,0;789314000,0;800766000,0;461331000,0;339436000,0;0,5036010766753874
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;März;377,0;74152,0;10148000,0;281008000,0;1760523000,0;905749000,0;854774000,0;473983000,0;380790000,0;0,4855227679502057
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;April;377,0;73636,0;8728000,0;267392000,0;1498360000,0;808513000,0;689847000,0;377489000,0;312359000,0;0,46040137216690247
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;Mai;376,0;73344,0;8508000,0;265118000,0;1447741000,0;773034000,0;674708000,0;374371000,0;300337000,0;0,46604192324455823
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;Juni;376,0;73322,0;8817000,0;284492000,0;1580359000,0;815434000,0;764925000,0;437952000,0;326973000,0;0,4840197701914565
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;Juli;376,0;73199,0;9488000,0;274820000,0;1664820000,0;857406000,0;807414000,0;456250000,0;351164000,0;0,48498576422676326
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;August;376,0;73252,0;8780000,0;267611000,0;1466600000,0;757552000,0;709048000,0;387160000,0;321888000,0;0,4834637938088095
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;September;376,0;73541,0;9628000,0;271342000,0;1689524000,0;864720000,0;824805000,0;463746000,0;361059000,0;0,4881877972730781
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;Oktober;375,0;73441,0;9857000,0;283464000,0;1743129000,0;878354000,0;864775000,0;488733000,0;376042000,0;0,4961049928031718
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;November;375,0;73070,0;9755000,0;401920000,0;1688695000,0;852400000,0;836295000,0;483227000,0;353067000,0;0,49523152493493494
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2020,0;Dezember;375,0;72895,0;8163000,0;292179000,0;1195264000,0;579925000,0;615339000,0;328307000,0;287032000,0;0,5148143004390662
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;Januar;373,0;73770,0;9584000,0;280318000,0;1577062000,0;784039000,0;793023000,0;454011000,0;339013000,0;0,5028483344345371
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;Februar;374,0;73879,0;9785000,0;274933000,0;1653391000,0;813853000,0;839538000,0;457036000,0;382502000,0;0,5077673702106761
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;März;376,0;74201,0;10778000,0;291756000,0;2071044000,0;1063329000,0;1007715000,0;554183000,0;453532000,0;0,48657343832385985
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;April;375,0;74113,0;9756000,0;306971000,0;1916769000,0;977282000,0;939487000,0;520890000,0;418597000,0;0,49014096116955147
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;Mai;376,0;74281,0;9430000,0;300620000,0;1908997000,0;971270000,0;937727000,0;525447000,0;412280000,0;0,4912144964083233
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;Juni;375,0;74209,0;9867000,0;312860000,0;2064084000,0;1064828000,0;999257000,0;556459000,0;442798000,0;0,4841164409975563
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;Juli;375,0;74391,0;9730000,0;293694000,0;2015638000,0;1043132000,0;972506000,0;533184000,0;439322000,0;0,48248048508710395
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;August;375,0;74821,0;9214000,0;284130000,0;1861413000,0;975550000,0;885864000,0;465528000,0;420336000,0;0,47590943009423486
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;September;375,0;75242,0;9859000,0;284055000,0;2029229000,0;1039561000,0;989667000,0;539657000,0;450010000,0;0,4877059218057696
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;Oktober;374,0;75043,0;9768000,0;284646000,0;1963958000,0;995337000,0;968621000,0;541030000,0;427591000,0;0,49319842888697213
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;November;374,0;75153,0;10010000,0;410989000,0;2037562000,0;1019460000,0;1018101000,0;569007000,0;449095000,0;0,4996662678239975
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2021,0;Dezember;373,0;74972,0;8431000,0;296853000,0;1434965000,0;680430000,0;754535000,0;392751000,0;361784000,0;0,5258211872763447
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;Januar;379,0;75291,0;9927000,0;284168000,0;2000381000,0;1002748000,0;997632000,0;567912000,0;429720000,0;0,49872099365070954
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;Februar;382,0;75699,0;9796000,0;283176000,0;2053448000,0;1028688000,0;1024760000,0;580820000,0;443940000,0;0,4990435599050962
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;März;383,0;75872,0;10771000,0;298402000,0;2447561000,0;1274295000,0;1173266000,0;655746000,0;517521000,0;0,4793612906889757
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;April;382,0;75898,0;9498000,0;324769000,0;2182060000,0;1119448000,0;1062612000,0;603586000,0;459026000,0;0,4869765267682832
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;Mai;382,0;76161,0;10213000,0;319697000,0;2358295000,0;1202611000,0;1155684000,0;655443000,0;500242000,0;0,4900506509999809
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;Juni;381,0;76271,0;9664000,0;321327000,0;2253478000,0;1135501000,0;1117976000,0;628009000,0;489967000,0;0,49611134433085213
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;Juli;381,0;76190,0;9554000,0;299498000,0;2109749000,0;1091706000,0;1018043000,0;549414000,0;468629000,0;0,48254223606694446
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;August;381,0;76510,0;9637000,0;294522000,0;2052715000,0;1082305000,0;970410000,0;494580000,0;475830000,0;0,47274463332708144
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;September;380,0;76675,0;9863000,0;296111000,0;2175638000,0;1114510000,0;1061127000,0;578363000,0;482764000,0;0,48773141487692345
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;Oktober;380,0;76311,0;9445000,0;295003000,0;2030956000,0;1016717000,0;1014238000,0;545279000,0;468959000,0;0,499389450091484
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;November;380,0;76143,0;10128000,0;426421000,0;2072871000,0;1039419000,0;1033452000,0;563950000,0;469502000,0;0,49856069190991625
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2022,0;Dezember;381,0;75896,0;8157000,0;314408000,0;1398404000,0;651424000,0;746981000,0;390324000,0;356657000,0;0,5341668073031828
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;Januar;395,0;76685,0;10197000,0;310640000,0;1959327000,0;978542000,0;980785000,0;568548000,0;412237000,0;0,5005723904177302
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;Februar;397,0;76588,0;9805000,0;296061000,0;1936356000,0;956275000,0;980081000,0;546690000,0;433391000,0;0,5061471134440154
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;März;402,0;76793,0;10843000,0;316183000,0;2206281000,0;1116282000,0;1089999000,0;620767000,0;469232000,0;0,4940435964412511
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;April;401,0;76596,0;9119000,0;331352000,0;1817554000,0;907154000,0;910400000,0;510594000,0;399805000,0;0,5008929583385143
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;Mai;401,0;76449,0;9775000,0;324578000,0;1948642000,0;981473000,0;967168000,0;557415000,0;409753000,0;0,4963292385158485
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;Juni;399,0;76110,0;9725000,0;335901000,0;1979299000,0;978746000,0;1000553000,0;567910000,0;432643000,0;0,5055087685084467
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;Juli;399,0;75824,0;9396000,0;310582000,0;1805335000,0;914947000,0;890388000,0;489210000,0;401177000,0;0,49319821528968305
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;August;399,0;76170,0;9588000,0;307302000,0;1768408000,0;899783000,0;868625000,0;453439000,0;415186000,0;0,4911903814051961
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;September;399,0;76293,0;9568000,0;302526000,0;1838206000,0;912425000,0;925781000,0;520107000,0;405675000,0;0,5036328898937333
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;Oktober;399,0;75952,0;9611000,0;310700000,0;1937856000,0;997727000,0;940129000,0;528721000,0;411408000,0;0,48513873063839624
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;November;399,0;75736,0;10109000,0;445270000,0;1854706000,0;906496000,0;948209000,0;527745000,0;420464000,0;0,5112449088966122
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2023,0;Dezember;399,0;75434,0;7978000,0;315463000,0;1184920000,0;529639000,0;655281000,0;337574000,0;317707000,0;0,5530170813219458
